track_id,file_path,genre_top
55102,fma_medium\055\055102.mp3,Hip-Hop
55103,fma_medium\055\055103.mp3,Hip-Hop
55104,fma_medium\055\055104.mp3,Hip-Hop
55106,fma_medium\055\055106.mp3,Hip-Hop
55107,fma_medium\055\055107.mp3,Hip-Hop
55108,fma_medium\055\055108.mp3,Hip-Hop
55109,fma_medium\055\055109.mp3,Hip-Hop
55110,fma_medium\055\055110.mp3,Hip-Hop
55111,fma_medium\055\055111.mp3,Soul-RnB
55112,fma_medium\055\055112.mp3,Hip-Hop
55113,fma_medium\055\055113.mp3,Hip-Hop
55114,fma_medium\055\055114.mp3,Hip-Hop
55115,fma_medium\055\055115.mp3,Hip-Hop
55116,fma_medium\055\055116.mp3,Hip-Hop
55117,fma_medium\055\055117.mp3,Hip-Hop
55118,fma_medium\055\055118.mp3,Hip-Hop
55119,fma_medium\055\055119.mp3,Hip-Hop
55120,fma_medium\055\055120.mp3,Hip-Hop
55121,fma_medium\055\055121.mp3,Hip-Hop
55122,fma_medium\055\055122.mp3,Hip-Hop
55123,fma_medium\055\055123.mp3,Hip-Hop
55124,fma_medium\055\055124.mp3,Hip-Hop
55132,fma_medium\055\055132.mp3,Electronic
55145,fma_medium\055\055145.mp3,Electronic
55146,fma_medium\055\055146.mp3,Electronic
55148,fma_medium\055\055148.mp3,Electronic
55149,fma_medium\055\055149.mp3,Electronic
55150,fma_medium\055\055150.mp3,Electronic
55151,fma_medium\055\055151.mp3,Electronic
55152,fma_medium\055\055152.mp3,Electronic
55153,fma_medium\055\055153.mp3,Electronic
55155,fma_medium\055\055155.mp3,Electronic
55156,fma_medium\055\055156.mp3,Electronic
55157,fma_medium\055\055157.mp3,Electronic
55158,fma_medium\055\055158.mp3,Electronic
55159,fma_medium\055\055159.mp3,Electronic
55160,fma_medium\055\055160.mp3,Electronic
55161,fma_medium\055\055161.mp3,Electronic
55163,fma_medium\055\055163.mp3,Electronic
55164,fma_medium\055\055164.mp3,Electronic
55165,fma_medium\055\055165.mp3,Electronic
55183,fma_medium\055\055183.mp3,Electronic
55184,fma_medium\055\055184.mp3,Electronic
55185,fma_medium\055\055185.mp3,Electronic
55186,fma_medium\055\055186.mp3,Electronic
55187,fma_medium\055\055187.mp3,Electronic
55189,fma_medium\055\055189.mp3,Electronic
55190,fma_medium\055\055190.mp3,Electronic
55191,fma_medium\055\055191.mp3,Electronic
55192,fma_medium\055\055192.mp3,Electronic
55193,fma_medium\055\055193.mp3,Electronic
55194,fma_medium\055\055194.mp3,Electronic
55195,fma_medium\055\055195.mp3,Electronic
55200,fma_medium\055\055200.mp3,Electronic
55201,fma_medium\055\055201.mp3,Electronic
55231,fma_medium\055\055231.mp3,International
55232,fma_medium\055\055232.mp3,International
55233,fma_medium\055\055233.mp3,International
55234,fma_medium\055\055234.mp3,International
55235,fma_medium\055\055235.mp3,International
55236,fma_medium\055\055236.mp3,International
55237,fma_medium\055\055237.mp3,International
55238,fma_medium\055\055238.mp3,International
55240,fma_medium\055\055240.mp3,International
55241,fma_medium\055\055241.mp3,International
55242,fma_medium\055\055242.mp3,International
55255,fma_medium\055\055255.mp3,Rock
55256,fma_medium\055\055256.mp3,Rock
55257,fma_medium\055\055257.mp3,Rock
55259,fma_medium\055\055259.mp3,Rock
55260,fma_medium\055\055260.mp3,Rock
55261,fma_medium\055\055261.mp3,Rock
55285,fma_medium\055\055285.mp3,Pop
55286,fma_medium\055\055286.mp3,Pop
55287,fma_medium\055\055287.mp3,Pop
55288,fma_medium\055\055288.mp3,Pop
55289,fma_medium\055\055289.mp3,Pop
55290,fma_medium\055\055290.mp3,Pop
55291,fma_medium\055\055291.mp3,Pop
55292,fma_medium\055\055292.mp3,Pop
55293,fma_medium\055\055293.mp3,Pop
55294,fma_medium\055\055294.mp3,Pop
55295,fma_medium\055\055295.mp3,Pop
55397,fma_medium\055\055397.mp3,Rock
55398,fma_medium\055\055398.mp3,Rock
55399,fma_medium\055\055399.mp3,Rock
55400,fma_medium\055\055400.mp3,Rock
55401,fma_medium\055\055401.mp3,Rock
55402,fma_medium\055\055402.mp3,Rock
55403,fma_medium\055\055403.mp3,Rock
55404,fma_medium\055\055404.mp3,Rock
55430,fma_medium\055\055430.mp3,Pop
55436,fma_medium\055\055436.mp3,Pop
55437,fma_medium\055\055437.mp3,Pop
55449,fma_medium\055\055449.mp3,Rock
55451,fma_medium\055\055451.mp3,Rock
55452,fma_medium\055\055452.mp3,Rock
55479,fma_medium\055\055479.mp3,Experimental
55480,fma_medium\055\055480.mp3,Experimental
55481,fma_medium\055\055481.mp3,Experimental
55532,fma_medium\055\055532.mp3,Experimental
55547,fma_medium\055\055547.mp3,Hip-Hop
55548,fma_medium\055\055548.mp3,Hip-Hop
55549,fma_medium\055\055549.mp3,Hip-Hop
55550,fma_medium\055\055550.mp3,Hip-Hop
55553,fma_medium\055\055553.mp3,Hip-Hop
55554,fma_medium\055\055554.mp3,Hip-Hop
55555,fma_medium\055\055555.mp3,Hip-Hop
55557,fma_medium\055\055557.mp3,Hip-Hop
55558,fma_medium\055\055558.mp3,Hip-Hop
55562,fma_medium\055\055562.mp3,Electronic
55563,fma_medium\055\055563.mp3,Electronic
55564,fma_medium\055\055564.mp3,Electronic
55572,fma_medium\055\055572.mp3,Hip-Hop
55573,fma_medium\055\055573.mp3,Hip-Hop
55574,fma_medium\055\055574.mp3,Hip-Hop
55575,fma_medium\055\055575.mp3,Hip-Hop
55577,fma_medium\055\055577.mp3,Hip-Hop
55579,fma_medium\055\055579.mp3,Hip-Hop
55580,fma_medium\055\055580.mp3,Hip-Hop
55709,fma_medium\055\055709.mp3,Rock
55710,fma_medium\055\055710.mp3,Rock
55711,fma_medium\055\055711.mp3,Rock
55712,fma_medium\055\055712.mp3,Rock
55713,fma_medium\055\055713.mp3,Rock
55714,fma_medium\055\055714.mp3,Rock
55715,fma_medium\055\055715.mp3,Rock
55716,fma_medium\055\055716.mp3,Rock
55717,fma_medium\055\055717.mp3,Rock
55718,fma_medium\055\055718.mp3,Rock
55719,fma_medium\055\055719.mp3,Rock
55756,fma_medium\055\055756.mp3,Electronic
55757,fma_medium\055\055757.mp3,Electronic
55758,fma_medium\055\055758.mp3,Electronic
55759,fma_medium\055\055759.mp3,Electronic
55760,fma_medium\055\055760.mp3,Electronic
55761,fma_medium\055\055761.mp3,Electronic
55762,fma_medium\055\055762.mp3,Electronic
55764,fma_medium\055\055764.mp3,Electronic
55765,fma_medium\055\055765.mp3,Electronic
55766,fma_medium\055\055766.mp3,Electronic
55767,fma_medium\055\055767.mp3,Electronic
55768,fma_medium\055\055768.mp3,Electronic
55769,fma_medium\055\055769.mp3,Electronic
55770,fma_medium\055\055770.mp3,Electronic
55771,fma_medium\055\055771.mp3,Electronic
55772,fma_medium\055\055772.mp3,Electronic
55773,fma_medium\055\055773.mp3,Electronic
55774,fma_medium\055\055774.mp3,Electronic
55775,fma_medium\055\055775.mp3,Electronic
55776,fma_medium\055\055776.mp3,Electronic
55777,fma_medium\055\055777.mp3,Electronic
55778,fma_medium\055\055778.mp3,Electronic
55779,fma_medium\055\055779.mp3,Electronic
55780,fma_medium\055\055780.mp3,Electronic
55782,fma_medium\055\055782.mp3,Electronic
55783,fma_medium\055\055783.mp3,Electronic
55786,fma_medium\055\055786.mp3,Electronic
55807,fma_medium\055\055807.mp3,Electronic
55808,fma_medium\055\055808.mp3,Electronic
55809,fma_medium\055\055809.mp3,Electronic
55810,fma_medium\055\055810.mp3,Electronic
55811,fma_medium\055\055811.mp3,Electronic
55821,fma_medium\055\055821.mp3,Electronic
55822,fma_medium\055\055822.mp3,Electronic
55823,fma_medium\055\055823.mp3,Electronic
55824,fma_medium\055\055824.mp3,Electronic
55825,fma_medium\055\055825.mp3,Electronic
55826,fma_medium\055\055826.mp3,International
55827,fma_medium\055\055827.mp3,International
55828,fma_medium\055\055828.mp3,International
55830,fma_medium\055\055830.mp3,International
55831,fma_medium\055\055831.mp3,International
55832,fma_medium\055\055832.mp3,International
55833,fma_medium\055\055833.mp3,International
55898,fma_medium\055\055898.mp3,Hip-Hop
55899,fma_medium\055\055899.mp3,Hip-Hop
55900,fma_medium\055\055900.mp3,Hip-Hop
55901,fma_medium\055\055901.mp3,Rock
55902,fma_medium\055\055902.mp3,Rock
55905,fma_medium\055\055905.mp3,Rock
55906,fma_medium\055\055906.mp3,Rock
55907,fma_medium\055\055907.mp3,Rock
55912,fma_medium\055\055912.mp3,Rock
55913,fma_medium\055\055913.mp3,Rock
55916,fma_medium\055\055916.mp3,Rock
55917,fma_medium\055\055917.mp3,Rock
55918,fma_medium\055\055918.mp3,Rock
55920,fma_medium\055\055920.mp3,Rock
55921,fma_medium\055\055921.mp3,Rock
55922,fma_medium\055\055922.mp3,Rock
55923,fma_medium\055\055923.mp3,Rock
55925,fma_medium\055\055925.mp3,Rock
55928,fma_medium\055\055928.mp3,Rock
55938,fma_medium\055\055938.mp3,Experimental
55947,fma_medium\055\055947.mp3,Classical
55948,fma_medium\055\055948.mp3,Classical
55949,fma_medium\055\055949.mp3,Classical
55950,fma_medium\055\055950.mp3,Classical
55951,fma_medium\055\055951.mp3,Classical
55952,fma_medium\055\055952.mp3,Classical
55953,fma_medium\055\055953.mp3,Classical
55954,fma_medium\055\055954.mp3,Classical
55955,fma_medium\055\055955.mp3,Classical
55956,fma_medium\055\055956.mp3,Classical
55957,fma_medium\055\055957.mp3,Classical
55958,fma_medium\055\055958.mp3,Classical
56006,fma_medium\056\056006.mp3,Experimental
56007,fma_medium\056\056007.mp3,Experimental
56010,fma_medium\056\056010.mp3,Experimental
56011,fma_medium\056\056011.mp3,Experimental
56012,fma_medium\056\056012.mp3,Experimental
56013,fma_medium\056\056013.mp3,Experimental
56014,fma_medium\056\056014.mp3,Experimental
56015,fma_medium\056\056015.mp3,Experimental
56017,fma_medium\056\056017.mp3,Experimental
56019,fma_medium\056\056019.mp3,Experimental
56020,fma_medium\056\056020.mp3,Experimental
56021,fma_medium\056\056021.mp3,Experimental
56022,fma_medium\056\056022.mp3,Experimental
56028,fma_medium\056\056028.mp3,Electronic
56029,fma_medium\056\056029.mp3,Electronic
56030,fma_medium\056\056030.mp3,International
56031,fma_medium\056\056031.mp3,Experimental
56033,fma_medium\056\056033.mp3,Experimental
56034,fma_medium\056\056034.mp3,Electronic
56036,fma_medium\056\056036.mp3,Electronic
56048,fma_medium\056\056048.mp3,Rock
56049,fma_medium\056\056049.mp3,Rock
56050,fma_medium\056\056050.mp3,Rock
56051,fma_medium\056\056051.mp3,Rock
56053,fma_medium\056\056053.mp3,Rock
56083,fma_medium\056\056083.mp3,Experimental
56120,fma_medium\056\056120.mp3,Rock
56143,fma_medium\056\056143.mp3,Rock
56145,fma_medium\056\056145.mp3,Rock
56146,fma_medium\056\056146.mp3,Rock
56147,fma_medium\056\056147.mp3,Rock
56148,fma_medium\056\056148.mp3,Rock
56149,fma_medium\056\056149.mp3,Rock
56150,fma_medium\056\056150.mp3,Rock
56151,fma_medium\056\056151.mp3,Rock
56152,fma_medium\056\056152.mp3,Rock
56160,fma_medium\056\056160.mp3,Spoken
56163,fma_medium\056\056163.mp3,Rock
56166,fma_medium\056\056166.mp3,Rock
56167,fma_medium\056\056167.mp3,Rock
56168,fma_medium\056\056168.mp3,Rock
56169,fma_medium\056\056169.mp3,Rock
56171,fma_medium\056\056171.mp3,Rock
56174,fma_medium\056\056174.mp3,Soul-RnB
56175,fma_medium\056\056175.mp3,Soul-RnB
56176,fma_medium\056\056176.mp3,Soul-RnB
56177,fma_medium\056\056177.mp3,Soul-RnB
56191,fma_medium\056\056191.mp3,Rock
56247,fma_medium\056\056247.mp3,Pop
56248,fma_medium\056\056248.mp3,Pop
56249,fma_medium\056\056249.mp3,Pop
56273,fma_medium\056\056273.mp3,Pop
56274,fma_medium\056\056274.mp3,Pop
56275,fma_medium\056\056275.mp3,Pop
56460,fma_medium\056\056460.mp3,Pop
56464,fma_medium\056\056464.mp3,Rock
56465,fma_medium\056\056465.mp3,International
56466,fma_medium\056\056466.mp3,International
56467,fma_medium\056\056467.mp3,International
56468,fma_medium\056\056468.mp3,International
56469,fma_medium\056\056469.mp3,International
56470,fma_medium\056\056470.mp3,International
56471,fma_medium\056\056471.mp3,International
56472,fma_medium\056\056472.mp3,International
56474,fma_medium\056\056474.mp3,International
56476,fma_medium\056\056476.mp3,Rock
56490,fma_medium\056\056490.mp3,Hip-Hop
56491,fma_medium\056\056491.mp3,Hip-Hop
56492,fma_medium\056\056492.mp3,Hip-Hop
56493,fma_medium\056\056493.mp3,Hip-Hop
56495,fma_medium\056\056495.mp3,Hip-Hop
56496,fma_medium\056\056496.mp3,Hip-Hop
56497,fma_medium\056\056497.mp3,Hip-Hop
56498,fma_medium\056\056498.mp3,Hip-Hop
56499,fma_medium\056\056499.mp3,Hip-Hop
56516,fma_medium\056\056516.mp3,Folk
56517,fma_medium\056\056517.mp3,Folk
56518,fma_medium\056\056518.mp3,Folk
56519,fma_medium\056\056519.mp3,Folk
56520,fma_medium\056\056520.mp3,Folk
56521,fma_medium\056\056521.mp3,Folk
56522,fma_medium\056\056522.mp3,Electronic
56523,fma_medium\056\056523.mp3,Electronic
56524,fma_medium\056\056524.mp3,Electronic
56525,fma_medium\056\056525.mp3,Electronic
56526,fma_medium\056\056526.mp3,Electronic
56527,fma_medium\056\056527.mp3,Electronic
56528,fma_medium\056\056528.mp3,Electronic
56543,fma_medium\056\056543.mp3,Rock
56545,fma_medium\056\056545.mp3,Rock
56547,fma_medium\056\056547.mp3,Rock
56548,fma_medium\056\056548.mp3,Rock
56549,fma_medium\056\056549.mp3,Rock
56550,fma_medium\056\056550.mp3,Rock
56551,fma_medium\056\056551.mp3,Rock
56552,fma_medium\056\056552.mp3,Rock
56553,fma_medium\056\056553.mp3,Rock
56554,fma_medium\056\056554.mp3,Rock
56555,fma_medium\056\056555.mp3,Rock
56558,fma_medium\056\056558.mp3,Rock
56559,fma_medium\056\056559.mp3,Rock
56560,fma_medium\056\056560.mp3,Classical
56567,fma_medium\056\056567.mp3,Classical
56575,fma_medium\056\056575.mp3,Classical
56629,fma_medium\056\056629.mp3,Hip-Hop
56631,fma_medium\056\056631.mp3,Hip-Hop
56638,fma_medium\056\056638.mp3,Hip-Hop
56639,fma_medium\056\056639.mp3,Hip-Hop
56640,fma_medium\056\056640.mp3,Hip-Hop
56641,fma_medium\056\056641.mp3,Hip-Hop
56645,fma_medium\056\056645.mp3,Rock
56646,fma_medium\056\056646.mp3,Rock
56647,fma_medium\056\056647.mp3,Rock
56648,fma_medium\056\056648.mp3,Rock
56649,fma_medium\056\056649.mp3,Rock
56650,fma_medium\056\056650.mp3,Rock
56651,fma_medium\056\056651.mp3,Rock
56652,fma_medium\056\056652.mp3,Rock
56653,fma_medium\056\056653.mp3,Rock
56657,fma_medium\056\056657.mp3,Rock
56658,fma_medium\056\056658.mp3,Rock
56659,fma_medium\056\056659.mp3,Rock
56664,fma_medium\056\056664.mp3,Rock
56665,fma_medium\056\056665.mp3,Rock
56666,fma_medium\056\056666.mp3,Rock
56667,fma_medium\056\056667.mp3,Rock
56680,fma_medium\056\056680.mp3,Rock
56686,fma_medium\056\056686.mp3,International
56687,fma_medium\056\056687.mp3,International
56688,fma_medium\056\056688.mp3,International
56689,fma_medium\056\056689.mp3,International
56690,fma_medium\056\056690.mp3,International
56691,fma_medium\056\056691.mp3,International
56692,fma_medium\056\056692.mp3,International
56693,fma_medium\056\056693.mp3,International
56694,fma_medium\056\056694.mp3,International
56695,fma_medium\056\056695.mp3,International
56696,fma_medium\056\056696.mp3,International
56795,fma_medium\056\056795.mp3,Electronic
56796,fma_medium\056\056796.mp3,Electronic
56797,fma_medium\056\056797.mp3,Electronic
56798,fma_medium\056\056798.mp3,Electronic
56799,fma_medium\056\056799.mp3,Electronic
56800,fma_medium\056\056800.mp3,Electronic
56801,fma_medium\056\056801.mp3,Electronic
56802,fma_medium\056\056802.mp3,Electronic
56803,fma_medium\056\056803.mp3,Electronic
56804,fma_medium\056\056804.mp3,Electronic
56805,fma_medium\056\056805.mp3,Electronic
56836,fma_medium\056\056836.mp3,Rock
56837,fma_medium\056\056837.mp3,Rock
56839,fma_medium\056\056839.mp3,Rock
56840,fma_medium\056\056840.mp3,Rock
56841,fma_medium\056\056841.mp3,Rock
56842,fma_medium\056\056842.mp3,Rock
56869,fma_medium\056\056869.mp3,Electronic
56870,fma_medium\056\056870.mp3,Electronic
56871,fma_medium\056\056871.mp3,Electronic
56872,fma_medium\056\056872.mp3,Electronic
56873,fma_medium\056\056873.mp3,Electronic
56874,fma_medium\056\056874.mp3,Electronic
56875,fma_medium\056\056875.mp3,Rock
56881,fma_medium\056\056881.mp3,Rock
56882,fma_medium\056\056882.mp3,Rock
56883,fma_medium\056\056883.mp3,Rock
56884,fma_medium\056\056884.mp3,Rock
56885,fma_medium\056\056885.mp3,Rock
56888,fma_medium\056\056888.mp3,Experimental
56895,fma_medium\056\056895.mp3,Pop
56929,fma_medium\056\056929.mp3,Rock
56930,fma_medium\056\056930.mp3,Electronic
56931,fma_medium\056\056931.mp3,Electronic
56932,fma_medium\056\056932.mp3,Electronic
56933,fma_medium\056\056933.mp3,Electronic
56937,fma_medium\056\056937.mp3,Electronic
56940,fma_medium\056\056940.mp3,Electronic
56941,fma_medium\056\056941.mp3,Electronic
56944,fma_medium\056\056944.mp3,Electronic
57041,fma_medium\057\057041.mp3,Rock
57046,fma_medium\057\057046.mp3,Rock
57047,fma_medium\057\057047.mp3,Rock
57048,fma_medium\057\057048.mp3,Rock
57049,fma_medium\057\057049.mp3,Rock
57050,fma_medium\057\057050.mp3,Rock
57051,fma_medium\057\057051.mp3,Rock
57052,fma_medium\057\057052.mp3,Rock
57053,fma_medium\057\057053.mp3,Rock
57054,fma_medium\057\057054.mp3,Rock
57066,fma_medium\057\057066.mp3,Hip-Hop
57068,fma_medium\057\057068.mp3,Hip-Hop
57070,fma_medium\057\057070.mp3,Rock
57071,fma_medium\057\057071.mp3,Rock
57072,fma_medium\057\057072.mp3,Hip-Hop
57078,fma_medium\057\057078.mp3,Pop
57080,fma_medium\057\057080.mp3,Rock
57162,fma_medium\057\057162.mp3,Folk
57164,fma_medium\057\057164.mp3,Folk
57165,fma_medium\057\057165.mp3,Folk
57166,fma_medium\057\057166.mp3,Folk
57167,fma_medium\057\057167.mp3,Folk
57168,fma_medium\057\057168.mp3,Folk
57175,fma_medium\057\057175.mp3,Folk
57176,fma_medium\057\057176.mp3,Folk
57177,fma_medium\057\057177.mp3,Folk
57178,fma_medium\057\057178.mp3,Pop
57179,fma_medium\057\057179.mp3,Pop
57180,fma_medium\057\057180.mp3,Pop
57253,fma_medium\057\057253.mp3,Rock
57254,fma_medium\057\057254.mp3,Rock
57255,fma_medium\057\057255.mp3,Rock
57256,fma_medium\057\057256.mp3,Rock
57257,fma_medium\057\057257.mp3,Rock
57271,fma_medium\057\057271.mp3,Experimental
57272,fma_medium\057\057272.mp3,Experimental
57273,fma_medium\057\057273.mp3,Experimental
57274,fma_medium\057\057274.mp3,Experimental
57327,fma_medium\057\057327.mp3,Experimental
57328,fma_medium\057\057328.mp3,Experimental
57329,fma_medium\057\057329.mp3,Experimental
57339,fma_medium\057\057339.mp3,Experimental
57344,fma_medium\057\057344.mp3,Experimental
57351,fma_medium\057\057351.mp3,Experimental
57352,fma_medium\057\057352.mp3,Experimental
57355,fma_medium\057\057355.mp3,Experimental
57358,fma_medium\057\057358.mp3,Experimental
57359,fma_medium\057\057359.mp3,Experimental
57360,fma_medium\057\057360.mp3,Experimental
57371,fma_medium\057\057371.mp3,Instrumental
57381,fma_medium\057\057381.mp3,Instrumental
57391,fma_medium\057\057391.mp3,Rock
57393,fma_medium\057\057393.mp3,Rock
57395,fma_medium\057\057395.mp3,Rock
57396,fma_medium\057\057396.mp3,Rock
57399,fma_medium\057\057399.mp3,Rock
57400,fma_medium\057\057400.mp3,Rock
57402,fma_medium\057\057402.mp3,Rock
57403,fma_medium\057\057403.mp3,Rock
57404,fma_medium\057\057404.mp3,Rock
57405,fma_medium\057\057405.mp3,Electronic
57406,fma_medium\057\057406.mp3,Electronic
57407,fma_medium\057\057407.mp3,Electronic
57408,fma_medium\057\057408.mp3,Electronic
57409,fma_medium\057\057409.mp3,Electronic
57410,fma_medium\057\057410.mp3,Electronic
57411,fma_medium\057\057411.mp3,Electronic
57412,fma_medium\057\057412.mp3,Electronic
57413,fma_medium\057\057413.mp3,Electronic
57414,fma_medium\057\057414.mp3,Electronic
57415,fma_medium\057\057415.mp3,Electronic
57417,fma_medium\057\057417.mp3,Electronic
57418,fma_medium\057\057418.mp3,Instrumental
57420,fma_medium\057\057420.mp3,Instrumental
57422,fma_medium\057\057422.mp3,Instrumental
57433,fma_medium\057\057433.mp3,Instrumental
57434,fma_medium\057\057434.mp3,Instrumental
57435,fma_medium\057\057435.mp3,Pop
57437,fma_medium\057\057437.mp3,Pop
57439,fma_medium\057\057439.mp3,Pop
57440,fma_medium\057\057440.mp3,Experimental
57441,fma_medium\057\057441.mp3,Experimental
57442,fma_medium\057\057442.mp3,Experimental
57443,fma_medium\057\057443.mp3,Electronic
57446,fma_medium\057\057446.mp3,Electronic
57447,fma_medium\057\057447.mp3,Electronic
57451,fma_medium\057\057451.mp3,Rock
57458,fma_medium\057\057458.mp3,Rock
57470,fma_medium\057\057470.mp3,Rock
57477,fma_medium\057\057477.mp3,Rock
57488,fma_medium\057\057488.mp3,Spoken
57490,fma_medium\057\057490.mp3,Spoken
57493,fma_medium\057\057493.mp3,Rock
57494,fma_medium\057\057494.mp3,Rock
57495,fma_medium\057\057495.mp3,Rock
57496,fma_medium\057\057496.mp3,Rock
57497,fma_medium\057\057497.mp3,Rock
57499,fma_medium\057\057499.mp3,Rock
57500,fma_medium\057\057500.mp3,Rock
57508,fma_medium\057\057508.mp3,Electronic
57540,fma_medium\057\057540.mp3,Electronic
57541,fma_medium\057\057541.mp3,Electronic
57542,fma_medium\057\057542.mp3,Electronic
57543,fma_medium\057\057543.mp3,Electronic
57544,fma_medium\057\057544.mp3,Electronic
57545,fma_medium\057\057545.mp3,Electronic
57546,fma_medium\057\057546.mp3,Electronic
57547,fma_medium\057\057547.mp3,Electronic
57550,fma_medium\057\057550.mp3,Rock
57551,fma_medium\057\057551.mp3,Rock
57552,fma_medium\057\057552.mp3,Rock
57553,fma_medium\057\057553.mp3,Rock
57554,fma_medium\057\057554.mp3,Rock
57555,fma_medium\057\057555.mp3,Rock
57556,fma_medium\057\057556.mp3,Rock
57557,fma_medium\057\057557.mp3,Rock
57558,fma_medium\057\057558.mp3,Rock
57565,fma_medium\057\057565.mp3,Rock
57566,fma_medium\057\057566.mp3,Rock
57567,fma_medium\057\057567.mp3,Rock
57568,fma_medium\057\057568.mp3,Rock
57569,fma_medium\057\057569.mp3,Rock
57584,fma_medium\057\057584.mp3,Rock
57601,fma_medium\057\057601.mp3,Experimental
57624,fma_medium\057\057624.mp3,Rock
57626,fma_medium\057\057626.mp3,Experimental
57627,fma_medium\057\057627.mp3,Experimental
57628,fma_medium\057\057628.mp3,Experimental
57629,fma_medium\057\057629.mp3,Experimental
57630,fma_medium\057\057630.mp3,Experimental
57631,fma_medium\057\057631.mp3,Rock
57637,fma_medium\057\057637.mp3,Rock
57638,fma_medium\057\057638.mp3,Rock
57639,fma_medium\057\057639.mp3,Folk
57640,fma_medium\057\057640.mp3,Folk
57641,fma_medium\057\057641.mp3,Folk
57642,fma_medium\057\057642.mp3,Folk
57643,fma_medium\057\057643.mp3,Folk
57644,fma_medium\057\057644.mp3,Folk
57645,fma_medium\057\057645.mp3,Folk
57646,fma_medium\057\057646.mp3,Folk
57647,fma_medium\057\057647.mp3,Folk
57648,fma_medium\057\057648.mp3,Folk
57655,fma_medium\057\057655.mp3,Rock
57656,fma_medium\057\057656.mp3,Rock
57657,fma_medium\057\057657.mp3,Rock
57658,fma_medium\057\057658.mp3,Rock
57659,fma_medium\057\057659.mp3,Rock
57660,fma_medium\057\057660.mp3,Rock
57661,fma_medium\057\057661.mp3,Rock
57662,fma_medium\057\057662.mp3,Rock
57663,fma_medium\057\057663.mp3,Rock
57665,fma_medium\057\057665.mp3,International
57680,fma_medium\057\057680.mp3,Rock
57691,fma_medium\057\057691.mp3,International
57697,fma_medium\057\057697.mp3,International
57805,fma_medium\057\057805.mp3,Rock
57806,fma_medium\057\057806.mp3,Rock
57809,fma_medium\057\057809.mp3,Rock
57812,fma_medium\057\057812.mp3,Rock
57813,fma_medium\057\057813.mp3,Rock
57819,fma_medium\057\057819.mp3,Hip-Hop
57820,fma_medium\057\057820.mp3,Hip-Hop
57821,fma_medium\057\057821.mp3,Hip-Hop
57822,fma_medium\057\057822.mp3,Hip-Hop
57823,fma_medium\057\057823.mp3,Hip-Hop
57882,fma_medium\057\057882.mp3,Rock
57883,fma_medium\057\057883.mp3,Rock
57884,fma_medium\057\057884.mp3,Rock
57886,fma_medium\057\057886.mp3,Rock
57887,fma_medium\057\057887.mp3,Rock
57888,fma_medium\057\057888.mp3,Rock
57890,fma_medium\057\057890.mp3,Rock
57891,fma_medium\057\057891.mp3,Rock
57892,fma_medium\057\057892.mp3,Rock
57936,fma_medium\057\057936.mp3,Experimental
57937,fma_medium\057\057937.mp3,Experimental
57938,fma_medium\057\057938.mp3,Experimental
57939,fma_medium\057\057939.mp3,Experimental
57943,fma_medium\057\057943.mp3,Experimental
57960,fma_medium\057\057960.mp3,Rock
57961,fma_medium\057\057961.mp3,Rock
57962,fma_medium\057\057962.mp3,Rock
57963,fma_medium\057\057963.mp3,Rock
57964,fma_medium\057\057964.mp3,Rock
57965,fma_medium\057\057965.mp3,Rock
57966,fma_medium\057\057966.mp3,Rock
57967,fma_medium\057\057967.mp3,Rock
57968,fma_medium\057\057968.mp3,Rock
57975,fma_medium\057\057975.mp3,Electronic
57978,fma_medium\057\057978.mp3,Electronic
57981,fma_medium\057\057981.mp3,Electronic
57984,fma_medium\057\057984.mp3,Electronic
57986,fma_medium\057\057986.mp3,Electronic
57988,fma_medium\057\057988.mp3,Electronic
57989,fma_medium\057\057989.mp3,Electronic
57990,fma_medium\057\057990.mp3,Electronic
57991,fma_medium\057\057991.mp3,Electronic
57992,fma_medium\057\057992.mp3,Electronic
57993,fma_medium\057\057993.mp3,Electronic
57994,fma_medium\057\057994.mp3,Electronic
57995,fma_medium\057\057995.mp3,Rock
57997,fma_medium\057\057997.mp3,Rock
57998,fma_medium\057\057998.mp3,Rock
57999,fma_medium\057\057999.mp3,Rock
58001,fma_medium\058\058001.mp3,Experimental
58002,fma_medium\058\058002.mp3,Experimental
58052,fma_medium\058\058052.mp3,Experimental
58053,fma_medium\058\058053.mp3,Experimental
58054,fma_medium\058\058054.mp3,Experimental
58060,fma_medium\058\058060.mp3,Experimental
58061,fma_medium\058\058061.mp3,Experimental
58063,fma_medium\058\058063.mp3,Experimental
58068,fma_medium\058\058068.mp3,Experimental
58069,fma_medium\058\058069.mp3,Experimental
58070,fma_medium\058\058070.mp3,Experimental
58077,fma_medium\058\058077.mp3,Classical
58093,fma_medium\058\058093.mp3,Rock
58115,fma_medium\058\058115.mp3,Pop
58116,fma_medium\058\058116.mp3,Pop
58117,fma_medium\058\058117.mp3,Pop
58128,fma_medium\058\058128.mp3,Folk
58130,fma_medium\058\058130.mp3,Folk
58135,fma_medium\058\058135.mp3,Folk
58136,fma_medium\058\058136.mp3,Folk
58138,fma_medium\058\058138.mp3,Folk
58139,fma_medium\058\058139.mp3,Folk
58140,fma_medium\058\058140.mp3,Folk
58156,fma_medium\058\058156.mp3,Classical
58157,fma_medium\058\058157.mp3,Classical
58160,fma_medium\058\058160.mp3,Classical
58161,fma_medium\058\058161.mp3,Pop
